56,144,False,1348802701000.0,False,False,3235,2.2679324894514767,52,False
25,175,False,1211283576000.0,False,False,5660,19.905797101449274,345,False
191,9,False,1240404108000.0,False,False,495,12.978540772532188,115,False
62,138,True,1239287958000.0,False,False,32657,58.52642276422764,1887,False
23,177,False,1235605276000.0,False,False,42433,5.08592132505176,192,False
21,179,False,1412136098000.0,False,False,3716,157.97516930022573,326,False
77,123,False,1213132177000.0,False,False,1749,864.4112903225806,678,False
11,189,True,1386343595000.0,True,False,5,55540.59574468085,10125,False
57,143,False,1238099215000.0,False,False,21437,8.486486486486486,267,False
23,177,True,1255778973000.0,False,False,29286,1369.672131147541,886,False
40,160,True,1275773635000.0,False,False,109519,25.65985401459854,433,False
71,129,False,1208875318000.0,False,False,35264,9.853594080338267,930,False
76,124,False,1230946895000.0,False,False,78112,5.912844036697248,133,False
93,107,False,1256954572000.0,False,False,38306,3.763227513227513,108,False
74,126,False,1218474425000.0,False,False,15449,6.900598802395209,201,False
63,137,True,1254718747000.0,False,False,20855,522.0390143737167,3945,False
45,155,True,1239601997000.0,False,False,22025,974.1654135338346,1364,False
4,196,True,1292282508000.0,False,False,58116,55.5662319835278,1335,False
53,147,False,1399509091000.0,True,False,542,0.7622377622377622,1,False
